unique_id,timepoint,age,gender,exclude_master,attention_check_1,attention_check_2,SITES_completeness,IRI_completeness,EQ_completeness,PET_completeness,EYES_completeness,PTP_completeness,SITES,IRI_FS,IRI_EC,IRI_PT,IRI_PD,IRI_total,EQ_total,PET_total,EYES_total,PTP_simple,PTP_reversed,PTP_doublereversed,PTP_total,PTTA_total,IRI_1,IRI_2,IRI_3,IRI_4,IRI_5,IRI_6,IRI_7,IRI_8,IRI_9,IRI_10,IRI_11,IRI_12,IRI_13,IRI_14,IRI_15,IRI_16,IRI_17,IRI_18,IRI_19,IRI_20,IRI_21,IRI_22,IRI_23,IRI_24,IRI_25,IRI_26,IRI_27,IRI_28,EQ_1,EQ_4,EQ_6,EQ_8,EQ_10,EQ_11,EQ_12,EQ_14,EQ_15,EQ_18,EQ_19,EQ_21,EQ_22,EQ_25,EQ_26,EQ_27,EQ_28,EQ_29,EQ_32,EQ_34,EQ_35,EQ_36,EQ_37,EQ_38,EQ_39,EQ_41,EQ_42,EQ_43,EQ_44,EQ_46,EQ_48,EQ_49,EQ_50,EQ_52,EQ_54,EQ_55,EQ_57,EQ_58,EQ_59,EQ_60,PET_1,PET_2,PET_3,PET_4,PET_5,PET_6,PET_7,EYES_1,EYES_2,EYES_3,EYES_4,EYES_5,EYES_6,EYES_7,EYES_8,EYES_9,EYES_10,EYES_11,EYES_12,EYES_13,EYES_14,EYES_15,EYES_16,EYES_17,EYES_18,EYES_19,EYES_20,EYES_21,EYES_22,EYES_23,EYES_24,EYES_25,EYES_26,EYES_27,EYES_28,EYES_29,EYES_30,EYES_31,EYES_32,EYES_33,EYES_34,EYES_35,EYES_36,PTP_1,PTP_2,PTP_3,PTP_4,PTP_5,PTP_6,PTP_7,PTP_8,PTP_9,PTTA_1,PTTA_2,PTTA_3,PTTA_4,PTTA_5,PTTA_6,PTTA_7,PTTA_8,PTTA_9,PTTA_10,PTTA_11,PTTA_12,PTTA_13,PTTA_14,PTTA_15,PTTA_16,PTTA_17,PTTA_18,PTTA_19,PTTA_20,PTTA_21,PTTA_22,PTTA_23,PTTA_24,PTTA_25,PTTA_26,PTTA_27,PTTA_28,PTTA_29,PTTA_30,PTTA_31,PTTA_32
39,1,47,female,include,passed,passed,complete,complete,complete,complete,complete,complete,4,15,22,23,12,72,21,4.571428571428571,27,3,3,2,8,15,1,3,4,4,3,2,3,3,3,3,3,1,3,3,3,1,1,3,1,3,4,3,3,1,3,3,1,3,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,2,0,1,2,1,1,0,0,0,0,1,0,0,0,1,1,2,4,3,5,5,5,5,5,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,35,male,include,passed,passed,complete,complete,complete,complete,complete,complete,4,18,21,17,16,72,24,4.714285714285714,28,3,4,1,8,9,3,3,2,3,2,3,2,3,3,1,2,3,3,3,3,2,3,3,2,3,3,3,3,2,2,3,2,2,2,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,2,0,1,2,1,0,0,0,1,0,1,1,0,1,1,0,1,5,4,5,4,5,5,5,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41,1,45,female,include,passed,passed,complete,complete,complete,complete,complete,complete,5,16,19,19,12,66,29,4.285714285714286,26,3,4,1,8,11,2,2,3,3,3,2,3,3,3,3,3,3,2,2,2,1,2,3,1,3,3,3,2,1,2,2,1,3,2,1,0,0,0,0,0,0,1,0,2,0,1,1,1,0,1,0,0,0,1,1,1,1,1,2,1,1,2,0,0,1,0,2,1,1,0,1,1,1,5,3,4,4,5,5,4,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,52,male,include,passed,passed,complete,complete,complete,complete,complete,complete,5,24,28,28,18,98,30,4.857142857142857,23,3,3,0,6,12,4,4,4,4,0,3,4,4,4,4,4,4,2,4,4,4,2,4,2,4,4,4,4,3,4,4,2,4,1,0,1,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,2,1,1,2,1,1,2,2,2,0,0,0,0,1,1,1,0,1,2,2,4,5,5,5,5,5,5,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,27,female,include,passed,passed,complete,complete,complete,complete,complete,complete,4,20,21,17,13,71,25,3.2857142857142856,25,3,4,0,7,18,4,3,3,2,2,3,3,2,3,2,3,3,2,2,2,2,1,3,2,4,3,4,3,1,2,3,2,2,1,0,2,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,2,1,2,1,0,0,0,0,1,2,2,0,1,0,1,3,3,4,3,2,4,4,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,33,female,include,passed,passed,complete,complete,complete,complete,complete,complete,2,7,11,8,1,27,28,1.2857142857142858,22,3,4,0,7,3,2,1,1,1,2,0,1,2,3,0,0,1,0,2,0,0,1,3,0,1,2,0,0,0,0,1,0,3,0,2,0,2,1,0,2,2,1,1,0,1,0,0,0,2,0,1,0,2,0,0,2,2,1,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,2,1,1,1,2,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,41,female,include,passed,passed,complete,complete,complete,complete,complete,complete,3,14,14,17,5,50,36,3.142857142857143,28,3,4,0,7,12,3,2,3,2,2,1,1,2,3,2,3,3,1,2,2,1,0,2,1,1,3,2,1,0,2,3,0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,0,2,2,1,2,1,2,1,1,1,2,1,2,0,1,1,1,1,0,1,1,0,2,1,1,0,1,2,1,3,4,4,4,4,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,37,female,include,passed,passed,complete,complete,complete,complete,complete,complete,3,17,19,15,25,76,17,3.5714285714285716,33,3,3,1,7,8,2,3,1,2,3,4,3,2,3,4,3,3,3,2,2,1,4,3,4,3,3,3,3,4,1,2,2,3,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,4,3,4,3,3,4,4,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,42,male,include,passed,passed,complete,complete,complete,complete,complete,complete,1,1,3,1,11,16,34,1.4285714285714286,31,3,4,2,9,10,0,0,0,0,0,4,0,0,1,4,0,1,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,1,2,2,0,0,0,2,2,0,2,2,0,0,0,2,2,1,0,1,0,2,2,2,2,0,0,0,2,0,0,0,1,1,1,3,1,2,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,33,female,include,passed,passed,complete,complete,complete,complete,complete,complete,5,28,28,22,16,94,43,5,18,3,4,0,7,4,4,4,3,4,4,3,4,4,4,3,4,4,1,4,1,4,4,4,1,4,4,4,4,0,2,4,4,4,2,1,2,0,0,0,2,0,1,0,2,0,2,2,2,0,2,0,0,0,0,2,0,2,1,2,2,2,2,1,0,0,0,2,2,2,0,2,2,1,5,5,5,5,5,5,5,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1,41,female,include,passed,passed,complete,complete,complete,complete,complete,complete,5,15,26,18,16,75,27,2.5714285714285716,25,3,3,1,7,8,0,4,4,2,3,2,2,4,4,4,4,4,2,4,2,0,4,4,2,4,4,4,4,2,0,2,0,0,2,1,0,1,1,0,1,0,0,0,0,2,2,0,2,0,0,0,0,2,0,1,0,1,0,2,0,1,2,0,0,0,1,1,1,1,1,1,0,0,1,1,2,5,1,5,3,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1,52,male,include,passed,passed,complete,complete,complete,complete,complete,complete,4,10,13,14,22,59,23,3.2857142857142856,30,3,4,0,7,15,4,2,2,2,1,4,1,3,3,4,3,2,1,1,2,0,4,2,4,1,2,2,1,2,0,1,3,2,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,2,1,0,1,1,1,2,0,0,0,1,1,1,0,0,1,0,1,2,3,4,4,4,4,2,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1,35,female,include,passed,passed,complete,complete,complete,complete,complete,complete,4,20,23,19,17,79,24,3.7142857142857144,25,3,4,0,7,9,4,3,3,3,3,4,3,3,4,2,2,3,2,2,3,2,3,4,2,3,3,4,3,2,3,2,2,2,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,2,2,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,4,3,2,4,4,5,4,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,27,female,include,passed,passed,complete,complete,complete,complete,complete,complete,4,22,20,18,14,74,28,3.857142857142857,26,3,3,1,7,16,3,3,1,1,2,1,3,3,3,3,3,3,2,3,2,4,3,3,2,3,3,4,3,1,3,4,2,3,1,1,2,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,2,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,2,5,3,4,5,2,4,4,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53,1,32,male,include,passed,passed,complete,complete,complete,complete,complete,complete,2,12,9,13,17,51,20,1.2857142857142858,16,1,1,0,2,14,3,1,1,2,0,3,4,2,1,3,2,1,1,0,2,2,2,1,2,2,3,2,1,3,1,1,3,2,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2,0,1,0,1,0,0,1,1,2,0,0,0,1,0,2,0,1,1,1,1,1,2,2,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,61,male,include,passed,passed,complete,complete,complete,complete,complete,complete,4,22,22,21,15,80,33,3.7142857142857144,29,3,4,0,7,12,3,3,3,3,4,3,3,4,3,2,3,4,4,3,2,3,2,3,2,3,3,4,3,1,3,2,1,3,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,2,0,0,0,1,2,1,2,1,1,2,1,2,0,0,0,0,1,1,1,1,1,2,2,3,2,4,4,5,5,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,50,female,include,passed,passed,complete,complete,complete,complete,complete,complete,4,19,19,12,23,73,28,4.571428571428571,33,3,4,0,7,7,4,2,3,2,3,4,2,1,3,3,2,3,4,3,2,3,2,3,4,2,3,4,2,3,0,2,3,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,2,0,1,2,0,2,1,1,2,0,0,0,0,2,1,1,2,1,2,1,5,4,5,5,5,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1,50,female,include,passed,passed,complete,complete,complete,complete,complete,complete,4,20,22,18,19,79,30,4.857142857142857,27,2,1,1,4,8,3,4,3,0,3,3,2,3,4,3,3,4,3,3,2,2,3,4,2,4,3,3,3,3,2,3,2,2,1,1,2,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,1,1,0,2,1,1,2,2,2,0,0,0,0,1,1,2,1,1,2,1,5,4,5,5,5,5,5,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,1,24,female,include,passed,passed,complete,complete,complete,complete,complete,complete,3,9,19,22,19,69,30,2.5714285714285716,28,3,3,1,7,6,4,3,2,3,2,2,1,3,2,3,3,0,1,2,3,0,4,4,3,2,4,3,2,4,3,0,2,4,2,0,1,2,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,1,0,1,2,1,1,2,1,0,2,2,0,0,2,1,0,0,0,1,1,2,2,1,3,3,3,3,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1,48,female,include,passed,passed,complete,complete,complete,complete,complete,complete,4,20,23,16,16,75,17,3.857142857142857,14,3,4,1,8,3,2,3,2,4,3,4,4,2,3,3,2,4,3,4,3,2,3,4,1,3,2,2,2,1,2,3,1,3,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,3,4,5,5,2,4,4,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,1,23,male,include,passed,passed,complete,complete,complete,complete,complete,complete,3,17,18,13,11,59,32,1.4285714285714286,15,3,4,1,8,4,4,3,2,3,1,1,2,1,3,2,2,2,1,1,2,2,1,3,2,2,3,3,3,1,2,3,3,1,1,1,0,0,0,0,1,0,1,1,1,2,2,1,1,2,0,1,0,0,0,1,0,2,1,1,0,1,1,1,1,1,1,2,1,1,1,1,0,0,1,2,3,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,22,female,include,passed,passed,complete,complete,complete,complete,complete,complete,5,17,22,19,10,68,37,4.285714285714286,28,3,4,0,7,8,3,3,3,3,2,1,3,3,3,3,3,3,2,4,3,2,1,4,1,3,2,2,2,1,2,2,1,3,2,0,2,0,1,1,0,0,0,0,1,0,1,1,2,0,0,0,0,1,2,2,0,2,2,2,2,2,2,1,0,2,0,1,1,1,0,1,1,1,4,2,5,4,5,5,5,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,1,33,female,include,passed,passed,complete,complete,complete,complete,complete,complete,5,14,23,17,14,68,25,4,25,1,3,1,5,8,3,3,2,3,2,2,2,2,3,3,3,2,2,3,3,1,3,4,2,3,3,4,2,1,2,2,1,2,1,1,1,2,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,3,3,4,5,4,5,4,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,1,45,male,include,passed,passed,complete,complete,complete,complete,complete,complete,5,23,28,22,8,81,36,4.714285714285714,28,3,2,0,5,9,4,4,4,4,3,3,4,3,4,1,3,4,1,4,2,2,1,4,1,4,4,4,3,1,3,3,0,3,2,0,1,1,1,1,0,0,0,0,1,0,2,2,2,0,0,0,0,0,0,1,1,2,1,2,2,2,2,0,0,0,0,2,2,2,0,1,1,2,5,4,5,4,5,5,5,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,38,male,include,passed,passed,complete,complete,complete,complete,complete,complete,3,12,12,13,15,52,21,1.8571428571428572,30,2,1,1,4,17,2,1,2,2,1,2,3,3,2,3,2,1,2,2,1,2,3,2,3,2,2,1,1,1,1,2,1,2,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,3,1,1,2,2,2,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,64,female,include,passed,passed,complete,complete,complete,complete,complete,complete,4,24,18,14,16,72,31,3.7142857142857144,30,3,4,1,8,5,3,3,2,1,4,3,3,2,3,3,2,4,2,2,3,3,3,3,1,3,2,3,3,2,1,4,2,2,2,1,0,1,0,0,0,0,1,0,2,1,1,1,2,1,0,1,1,1,0,1,1,2,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,4,3,3,4,5,4,3,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,31,female,include,passed,passed,complete,complete,complete,complete,complete,complete,3,9,15,15,17,56,18,3.2857142857142856,29,2,4,1,7,12,2,1,2,3,1,3,3,2,2,4,2,1,2,2,3,1,4,2,2,2,2,3,1,1,2,0,1,2,2,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,4,1,4,3,4,4,3,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,35,Non binary,include,passed,passed,complete,complete,complete,complete,complete,complete,4,17,22,20,14,73,31,3.857142857142857,26,3,4,2,9,9,3,4,3,2,3,2,3,2,3,2,4,3,2,3,3,0,3,3,2,3,2,4,2,1,3,3,2,3,1,0,1,0,1,0,0,1,0,0,1,0,2,2,2,0,0,0,0,1,0,2,1,2,0,2,1,2,1,0,0,0,0,1,1,1,0,1,2,2,4,4,5,3,4,4,3,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,1,26,female,include,passed,passed,complete,complete,complete,complete,complete,complete,5,11,28,28,23,90,44,4.714285714285714,28,3,4,0,7,9,0,4,4,4,4,4,4,4,4,0,4,0,4,4,4,0,4,4,4,4,4,4,0,4,4,3,3,4,2,0,2,2,0,0,2,0,0,0,2,0,2,2,2,0,0,0,0,1,0,2,2,2,0,2,2,2,2,0,0,0,2,2,2,2,2,1,0,2,5,5,5,5,4,5,4,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1,38,female,include,passed,passed,complete,complete,complete,complete,complete,complete,4,6,19,21,4,50,38,1,22,3,4,2,9,9,0,0,4,4,1,1,1,3,4,1,3,1,1,1,3,0,1,4,0,3,4,3,1,0,1,2,0,3,1,1,1,0,0,0,0,0,1,0,1,0,2,1,2,1,0,0,0,1,0,2,1,1,2,2,0,2,2,1,0,2,1,2,2,2,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,1,34,female,include,passed,passed,complete,complete,complete,complete,complete,complete,5,22,20,22,14,78,48,4.714285714285714,22,2,3,2,7,1,3,1,4,4,2,1,4,4,4,0,3,4,4,3,0,3,2,4,3,0,4,4,3,3,4,3,1,3,2,1,2,1,2,1,0,0,0,0,1,1,2,0,2,2,2,1,0,0,2,2,0,2,2,1,2,2,2,1,1,1,0,2,2,0,2,0,2,2,5,4,5,5,5,5,4,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,1,57,female,include,passed,passed,complete,complete,complete,complete,complete,complete,5,8,21,14,20,63,35,3.4285714285714284,32,3,2,1,6,2,0,3,2,3,2,3,1,2,3,4,2,2,2,3,2,1,4,3,2,3,2,3,1,3,1,1,2,3,2,1,2,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,2,1,2,2,0,2,2,2,1,0,0,0,1,2,2,1,1,1,2,1,2,3,3,4,4,5,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,1,47,female,include,passed,passed,complete,complete,complete,complete,complete,complete,4,14,27,25,10,76,28,4.571428571428571,31,2,2,0,4,9,1,4,4,3,2,2,1,4,4,3,4,4,3,4,2,0,2,4,0,4,4,4,2,0,4,4,0,3,2,1,2,2,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,1,0,1,1,2,0,1,1,0,0,0,1,1,0,2,1,1,1,2,5,5,4,5,5,4,4,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,1,36,female,include,passed,passed,complete,complete,complete,complete,complete,complete,5,15,17,12,10,54,35,2.4285714285714284,28,3,3,0,6,9,3,3,3,2,3,3,2,2,3,1,2,3,2,2,1,0,2,3,2,2,3,2,1,0,1,3,0,0,2,0,1,1,0,0,0,0,1,0,1,1,2,1,2,1,0,1,1,1,2,2,1,2,1,2,0,2,1,0,0,1,0,2,0,1,1,0,0,1,1,3,3,3,3,2,2,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
